borough,neighborhood,building_class_category,tax_class_at_present,block,lot,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date
Queens,South Jamaica,03 Three Family Dwellings,1,10048,3,C0,145-06 106th Avenue,NA,11435,3,0,3,3800,1738,1932,1,C0,600000,2019-05-28T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10062,13,C0,105-15 148th Street,NA,11435,3,0,3,2500,1920,1915,1,C0,720000,2019-05-23T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10088,19,C0,106-40 Sutphin Blvd,NA,11435,3,0,3,2125,1256,1920,1,C0,545000,2019-09-11T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10090,7,C0,107-03 Waltham Street,NA,11435,3,0,3,5000,1755,1925,1,C0,570220,2019-06-03T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10120,2,C0,106-53 150th Street,NA,11435,3,0,3,2331,3180,1899,1,C0,125000,2019-09-05T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10121,67,C0,153-14 South Road,NA,11433,3,0,3,1520,1480,1915,1,C0,389000,2019-11-19T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10122,20,C0,106-20 155th Street,NA,11433,3,0,3,4000,1998,1925,1,C0,860000,2020-03-26T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10134,60,C0,107-57 155th Street,NA,11433,3,0,3,2003,2398,2002,1,C0,690000,2019-06-04T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10141,22,C0,150-15 109th Avenue,NA,11433,3,0,3,2258,2298,1910,1,C0,790000,2020-01-09T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10171,5,C0,108-51 Guy R Brewer Blvd,NA,11433,3,0,3,2000,3600,2005,1,C0,645000,2019-10-28T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10173,120,C0,164-09 108th Drive,NA,11433,3,0,3,6000,4414,1998,1,C0,801000,2020-02-26T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10181,71,C0,109-33 Guy R. Brewer Blvd.,NA,11433,3,0,3,2800,2240,1920,1,C0,565000,2019-06-06T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,10202,20,B2,163-46 Mathias Avenue,NA,11433,2,0,2,4080,2520,1901,1,C0,885000,2019-10-28T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,11938,21,C0,145-42 Lakewood Avenue,NA,11435,3,0,3,5773,2728,1930,1,C0,740000,2019-06-13T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,11938,38,C0,108-30 Liverpool Street,NA,11435,3,0,3,3000,2750,1930,1,C0,990492,2019-08-22T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,11939,91,C0,145-26 Arlington Terrace,NA,11435,3,0,3,4000,3174,1930,1,C0,955000,2019-12-19T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,11939,110,C0,108-44 Liverpool Street,NA,11435,3,0,3,3000,2685,1930,1,C0,800000,2020-03-17T00:00:00Z
Queens,South Jamaica,03 Three Family Dwellings,1,11946,109,C0,147-35 Arlington Terrace,NA,11435,3,0,3,4000,2580,1925,1,C0,885000,2019-12-19T00:00:00Z
Queens,South Jamaica,06 Tax Class 1 - Other,1,12183,24,B2,161-34 Mathias Avenue,NA,11433,2,0,2,5316,3484,2018,1,G0,800000,2019-09-06T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2A,10043,5,C5,144-10 Liberty Ave,NA,11435,4,0,4,2367,3000,1932,2,C5,785000,2019-05-02T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2A,10044,24,C3,144-19 106th Avenue,NA,11435,4,0,4,3125,1406,1931,2,C3,750000,2019-12-11T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2A,10052,5,C5,146-18 Liberty Avenue,NA,11435,5,0,5,9375,3880,1938,2,C5,3050000,2019-11-08T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2A,10081,38,C5,145-03 Lakewood Avenue,NA,11435,4,0,4,2650,1152,1931,2,C5,495000,2020-03-06T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2A,10150,37,C2,108-02 Guy R Brewer Blvd,NA,11433,5,0,5,2875,5625,1931,2,C2,1350000,2020-03-19T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2A,10171,34,C3,163-18 108 Avenue,NA,11433,4,0,4,3758,3310,1931,2,C3,700000,2019-07-17T00:00:00Z
Queens,South Jamaica,07 Rentals - Walkup Apartments,2B,12175,56,C5,111-28 158th Street,NA,11433,10,0,10,2815,2496,1925,2,C5,354900,2019-09-10T00:00:00Z
Queens,South Jamaica,22 Store Buildings,4,10124,18,K1,106-28 157 Street,NA,11433,0,1,1,2500,2000,1931,4,K1,407300,2020-02-06T00:00:00Z
Queens,South Jamaica,22 Store Buildings,4,10129,30,K2,106-46 Guy Brewer Blvd,NA,11433,0,1,1,2592,1320,1931,4,K2,615000,2020-03-16T00:00:00Z
Queens,South Jamaica,29 Commercial Garages,4,10060,2,G2,106-03 Sutphin Blvd.,NA,11435,0,2,2,8000,7520,1960,4,G2,3190000,2019-05-23T00:00:00Z
Queens,South Jamaica,30 Warehouses,4,10124,20,E2,N/A 157th Street,NA,11433,0,1,1,2500,168,2007,4,E2,900000,2020-02-10T00:00:00Z
Queens,South Jamaica,30 Warehouses,4,10244,221,E1,107-45 Merrick Boulevard,NA,11433,0,1,1,3900,3900,1957,4,E1,950000,2019-12-19T00:00:00Z
Queens,South Jamaica,37 Religious Facilities,4,10203,55,M1,112-41 Guy R Brewer Blvd,NA,11433,0,1,1,4240,8037,1966,4,M1,1800000,2019-12-18T00:00:00Z
Queens,South Jamaica,37 Religious Facilities,4,11959,341,M1,143-02 111th Avenue,NA,11435,0,1,1,3786,1300,1940,4,M1,310000,2020-01-17T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11592,55,S1,109-25 111th Street,NA,11420,1,1,2,3068,1487,1925,1,S1,624750,2019-07-26T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11593,13,A1,109-14 113th Street,NA,11420,1,0,1,2438,1264,1925,1,A1,670000,2019-07-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11595,45,A1,109-47 114 Street,NA,11420,1,0,1,1802,1116,1920,1,A1,590000,2020-03-24T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11595,61,A1,109-17 114th Street,NA,11420,1,0,1,1888,1264,1920,1,A1,509000,2019-11-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11596,57,A1,109-23 115th Street,NA,11420,1,0,1,1943,1328,1920,1,A1,560000,2019-07-29T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11597,37,A1,11609 111 Avenue,NA,11420,1,0,1,2000,1404,1930,1,A1,613500,2019-06-19T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11599,13,A1,109-12 Lefferts Boulevard,NA,11420,1,0,1,1900,1376,1930,1,A1,550000,2019-10-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11599,45,A1,109-43 118th Street,NA,11420,1,0,1,2415,1534,1930,1,A1,450000,2019-11-22T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11604,17,A1,109-22 124 Street,NA,11420,1,0,1,3000,1032,1930,1,A1,580000,2019-05-07T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11604,58,A1,109-17 123rd Street,NA,11420,1,0,1,3283,1206,1930,1,A1,450000,2019-12-03T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11606,30,A1,109-48 126th Street,NA,11420,1,0,1,2500,1284,1920,1,A1,501000,2019-05-07T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11606,41,A1,125-03 111 Avenue,NA,11420,1,0,1,2000,736,1920,1,A1,475000,2019-08-29T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11606,43,A1,10949 125th Street,NA,11420,1,0,1,2300,730,1920,1,A1,510000,2019-12-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11606,51,A1,109-33 125th Street,NA,11420,1,0,1,3000,1328,1920,1,A1,470000,2019-09-20T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11606,57,A1,109-21 125th Street,NA,11420,1,0,1,3000,1104,1920,1,A1,615000,2019-10-04T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11608,5,A1,127-10 109th Ave,NA,11420,1,0,1,2400,1200,1930,1,A1,555000,2019-11-06T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11608,5,A1,127-10 109th Avenue,NA,11420,1,0,1,2400,1200,1930,1,A1,410000,2019-07-02T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11610,56,A1,109-35 130th Street,NA,11420,1,0,1,2400,1280,1930,1,A1,401000,2019-08-16T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11610,58,A1,109-31 130th Street,NA,11420,1,0,1,2400,1280,1930,1,A1,421050,2019-08-08T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11613,76,A1,109-15 133rd Street,NA,11420,1,0,1,2842,1400,1950,1,A1,420000,2020-01-21T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11614,26,A1,109-40 135th Street,NA,11420,1,0,1,2500,1470,1920,1,A1,600000,2019-07-25T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11614,36,A1,109-60 135th Street,NA,11420,1,0,1,2500,1485,1920,1,A1,315000,2019-05-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11615,22,A5,109-30 Van Wyck Expressway,NA,11420,1,0,1,3276,1224,1950,1,A5,320000,2019-12-05T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11618,6,A1,113-10 111th Avenue,NA,11420,1,0,1,2000,1022,1925,1,A1,390000,2019-08-15T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11618,6,A1,113-10 111th Avenue,NA,11420,1,0,1,2000,1022,1925,1,A1,555000,2020-03-02T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11618,17,A1,111-22 114th Street,NA,11420,1,0,1,1770,1016,1925,1,A1,431000,2019-07-17T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11618,27,A1,11144 114 Street,NA,11420,1,0,1,2132,1001,1925,1,A1,455000,2020-02-24T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11618,28,A1,111-48 114th Street,NA,11420,1,0,1,2502,1747,1925,1,A1,215001,2019-07-09T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11618,53,A1,111-25 113th Street,NA,11420,1,0,1,1904,898,1925,1,A1,515000,2019-07-25T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11620,12,A1,111-12 116th Street,NA,11420,1,0,1,2292,1580,1935,1,A1,675000,2019-10-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11621,52,A2,111-29 116th Street,NA,11420,1,0,1,3887,2124,1960,1,A2,425000,2019-05-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11621,62,A1,111-13 116th Street,NA,11420,1,0,1,1943,1468,1925,1,A1,699500,2019-10-18T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11625,20,A1,111-28 121st Street,NA,11420,1,0,1,1867,1134,1920,1,A1,485000,2019-08-23T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11625,27,A1,111-42 121st Street,NA,11420,1,0,1,2500,1256,1920,1,A1,565000,2019-07-01T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11627,1,A1,122-02 111th Avenue,NA,11420,1,0,1,1800,1274,1930,1,A1,15000,2019-07-14T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11629,1,A1,124-02 111th Avenue,NA,11420,1,0,1,2000,876,1920,1,A1,490000,2020-02-24T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11630,25,A1,11136 126th Street,NA,11420,1,0,1,2500,1248,1920,1,A1,110000,2020-04-28T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11632,16,A1,111-26 128th Street,NA,11420,1,0,1,2400,1248,1920,1,A1,535000,2019-11-26T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11632,25,A1,111-46 128th Street,NA,11420,1,0,1,2400,1248,1920,1,A1,530000,2019-07-05T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11634,8,A5,130-14 111 Avenue,NA,11420,1,0,1,1800,1224,1940,1,A5,500000,2020-03-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11642,1,A1,114-09 115th Street,NA,11420,1,0,1,2346,1596,1930,1,A1,350000,2019-07-09T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11644,26,A1,114-40 118th Street,NA,11420,1,0,1,3907,2506,1950,1,A1,750000,2020-03-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11644,26,A1,114-40 118th Street,NA,11420,1,0,1,3907,2506,1950,1,A1,590000,2020-01-09T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11647,22,A1,114-32 121st Street,NA,11420,1,0,1,2500,1376,1925,1,A1,620000,2019-12-27T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11647,158,A1,114-21 120th Street,NA,11420,1,0,1,2000,1092,1925,1,A1,550000,2019-11-01T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11647,160,A1,114-13 120th Street,NA,11420,1,0,1,2000,1351,1925,1,A1,525000,2019-05-15T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11648,9,A1,121-18 Linden Boulevard,NA,11420,1,0,1,2000,952,1925,1,A1,465000,2019-07-15T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11648,21,A1,114-30 122nd Street,NA,11420,1,0,1,3000,1250,1925,1,A1,550000,2020-03-30T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11648,21,A1,114-30 122nd Street,NA,11420,1,0,1,3000,1250,1925,1,A1,525000,2019-12-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11649,15,A5,114-18 Hawtree Creek Road,NA,11420,1,0,1,1344,960,1960,1,A5,390000,2020-03-17T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11650,60,A1,114-19 123rd Street,NA,11420,1,0,1,1417,924,1930,1,A1,420000,2019-05-10T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11652,54,A1,114-27 125th Street,NA,11420,1,0,1,2000,1152,1920,1,A1,560000,2020-01-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11653,16,A1,114-20 127th Street,NA,11420,1,0,1,2400,1120,1920,1,A1,579000,2020-03-04T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11654,8,A1,114-08 128th Street,NA,11420,1,0,1,2050,1312,1930,1,A1,500000,2020-04-24T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11654,50,A1,114-35 127th Street,NA,11420,1,0,1,2400,1208,1920,1,A1,640000,2019-11-25T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11654,50,A1,114-35 127 St,NA,11420,1,0,1,2400,1208,1920,1,A1,101400,2019-05-08T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11656,11,A1,114-14 131st Street,NA,11420,1,0,1,2520,1056,1925,1,A1,695000,2020-01-30T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11656,11,A1,114-14 131st Street,NA,11420,1,0,1,2520,1056,1925,1,A1,385000,2019-07-26T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11657,51,A1,114-07 131 St,NA,11420,1,0,1,2406,1664,1930,1,A1,175000,2019-05-02T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11657,51,A1,114-07 131st Street,NA,11420,1,0,1,2406,1664,1930,1,A1,670000,2019-09-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11657,53,A1,114-03 131st Street,NA,11420,1,0,1,2406,1656,1930,1,A1,485000,2019-05-02T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11657,123,A1,114-50 132nd Street,NA,11420,1,0,1,2100,1312,1935,1,A1,342000,2020-03-03T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11660,24,A1,114-30 135th Street,NA,11420,1,0,1,2200,896,1930,1,A1,587100,2019-07-29T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11663,1,A1,115-02 120th Street,NA,11420,1,0,1,2000,1200,1920,1,A1,615000,2019-11-18T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11664,44,A1,115-31 120th Street,NA,11420,1,0,1,2400,1296,1920,1,A1,390000,2019-12-27T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11666,9,A1,122-18 115th Avenue,NA,11420,1,0,1,2000,868,1920,1,A1,490000,2020-02-10T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11666,22,A1,115-32 123rd Street,NA,11420,1,0,1,1600,976,1920,1,A1,285000,2020-01-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11666,50,A1,115-35 122nd Street,NA,11420,1,0,1,1800,1224,1940,1,A1,170000,2019-07-10T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11666,62,A1,115-11 122nd Street,NA,11420,1,0,1,2800,1224,1940,1,A1,350000,2019-07-12T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11666,62,A1,115-11 122nd Street,NA,11420,1,0,1,2800,1224,1940,1,A1,600000,2020-04-24T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11668,15,A1,115-18 125th Street,NA,11420,1,0,1,2000,1168,1920,1,A1,296000,2020-04-29T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11670,5,A0,126-10 115th Avenue,NA,11420,1,0,1,3300,1208,1945,1,A0,630000,2019-07-22T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11670,34,A1,126-13 116th Avenue,NA,11420,1,0,1,2000,966,1930,1,A1,455000,2019-05-29T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11670,39,A1,126-03 116th Avenue,NA,11420,1,0,1,2000,896,1930,1,A1,492000,2019-07-19T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11672,18,A1,115-28 130th Street,NA,11420,1,0,1,4200,1160,1925,1,A1,575000,2019-08-21T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11674,27,A1,115-48 132nd Street,NA,11420,1,0,1,2400,1640,1925,1,A1,578000,2019-06-25T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11675,3,A1,132-08 115th Avenue,NA,11420,1,0,1,2392,1539,1925,1,A1,680000,2019-06-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11675,18,A5,115-26 Lincoln Street,NA,11420,1,0,1,1716,1840,1960,1,A5,505000,2019-06-03T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11682,40,A1,116-29 125th Street,NA,11420,1,0,1,6000,1276,1925,1,A1,615000,2020-01-23T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11684,6,A1,127-12 116th Avenue,NA,11420,1,0,1,2000,896,1925,1,A1,430000,2020-03-17T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11684,43,A1,116-45 127th Street,NA,11420,1,0,1,2000,756,1925,1,A1,465000,2019-08-14T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11684,45,A1,116-41 127th Street,NA,11420,1,0,1,2000,1120,1925,1,A1,550000,2019-05-02T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11685,10,A1,128-20 116th Avenue,NA,11420,1,0,1,3200,1200,1930,1,A1,490000,2019-05-08T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11686,42,A1,13003 Foch Boulevard,NA,11420,1,0,1,2100,1414,1930,1,A1,630000,2020-01-07T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11686,53,A1,116-31 130th Street,NA,11420,1,0,1,2520,1372,1930,1,A1,451507,2019-07-25T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11686,60,A1,116-19 130 Street,NA,11420,1,0,1,2520,1372,1930,1,A1,580000,2019-06-04T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11687,51,A1,116-35 131st Street,NA,11420,1,0,1,2000,896,1940,1,A1,480000,2019-05-21T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11690,49,A1,116-35 134th Street``,NA,11420,1,0,1,2088,1080,1925,1,A1,430000,2019-09-09T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11691,37,A1,135-07 Foch Blvd,NA,11420,1,0,1,2075,854,1925,1,A1,490000,2020-04-17T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11691,37,A1,135-07 Foch Boulevard,NA,11420,1,0,1,2075,854,1925,1,A1,299130,2019-11-12T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11691,49,A1,116-33 135th Street,NA,11420,1,0,1,2088,868,1925,1,A1,330600,2020-02-25T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11695,42,A2,117-05 Lincoln Street,NA,11420,1,0,1,1282,448,1935,1,A2,478900,2020-01-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11696,18,A1,117-24 133rd St,NA,11420,1,0,1,4000,952,1925,1,A1,600000,2019-09-11T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11697,27,A5,117-44 134th Street,NA,11420,1,0,1,2000,1140,1920,1,A5,510000,2020-03-27T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11697,28,A1,117-46 134th Street,NA,11420,1,0,1,4000,1132,1920,1,A1,325157,2019-10-28T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11697,50,A1,117-31 133 Street,NA,11420,1,0,1,2000,1304,1925,1,A1,445000,2019-08-09T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11698,21,A1,117-30 135 Street,NA,11420,1,0,1,2088,1164,1920,1,A1,546000,2019-09-18T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11698,39,A1,134-05 120th Avenue,NA,11420,1,0,1,2000,920,1905,1,A1,415000,2019-12-30T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11699,51,A1,117-31 135th Street,NA,11356,1,0,1,2088,992,1925,1,A1,446930,2019-07-31T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11701,13,A1,120-09 134th Street,NA,11420,1,0,1,2088,868,1920,1,A1,495000,2019-07-29T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11701,21,A1,12008 135th Street,NA,11420,1,0,1,3133,1296,1920,1,A1,520000,2019-09-10T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11707,44,A1,115-18 115 Street,NA,11420,1,0,1,2500,1416,1925,1,A1,300000,2019-09-24T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11708,9,A1,115-03 Sutter Avenue,NA,11420,1,0,1,2400,1368,1930,1,A1,575000,2019-09-23T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11712,66,A1,116-50 120th Street,NA,11420,1,0,1,2650,1344,1925,1,A1,250000,2019-12-20T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11720,9,A1,132-53 114th Street,NA,11420,1,0,1,2160,1264,1925,1,A1,350000,2019-05-01T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11720,56,A1,132-42 114th Place,NA,11420,1,0,1,2400,1975,1925,1,A1,715000,2020-04-13T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11721,22,A1,132-27 114th Place,NA,11420,1,0,1,2350,1378,1925,1,A1,640000,2020-03-11T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11722,7,A1,130-55 115th Street,NA,11420,1,0,1,2400,1328,1930,1,A1,438500,2019-11-07T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11722,59,A1,130-48 116th Street,NA,11420,1,0,1,2400,1234,1930,1,A1,585000,2020-02-05T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11722,61,A1,130-52 116th Street,NA,11420,1,0,1,2400,1220,1930,1,A1,635000,2019-11-26T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11724,1,A1,130-54 118th Street,NA,11420,1,0,1,3000,1120,1940,1,A1,530000,2019-05-22T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11725,3,A1,130-52 Lefferts Blvd,NA,11420,1,0,1,2114,1608,1920,1,A1,660000,2019-09-27T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11726,31,A1,130-11 Lefferts Boulevard,NA,11420,1,0,1,2320,1234,1925,1,A1,700000,2019-12-11T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11726,61,A1,130-48 120th Street,NA,11420,1,0,1,2304,1508,1925,1,A1,650000,2019-07-23T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11727,17,A1,130-39 120th Street,NA,11420,1,0,1,2400,1268,1925,1,A1,593000,2019-10-28T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11727,30,A1,130-17 120th Street,NA,11420,1,0,1,2400,1232,1925,1,A1,688000,2020-01-08T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11734,50,A1,133-24 114th Place,NA,11420,1,0,1,2325,1120,1925,1,A1,585000,2019-05-03T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11735,29,A9,133-11 114th Place,NA,11420,1,0,1,3000,1035,1925,1,A9,585000,2019-12-05T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11735,47,A0,133-14 115th Street,NA,11420,1,0,1,3000,1035,1925,1,A0,507500,2020-03-05T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11740,29,A1,133-11 Lefferts Boulevard,NA,11420,1,0,1,2280,1280,1920,1,A1,549855,2019-08-30T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11740,34,A1,133-02 120 Street,NA,11420,1,0,1,2280,1280,1920,1,A1,675000,2019-06-12T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11744,61,A2,133-46 123rd Street,NA,11420,1,0,1,3000,800,1930,1,A2,499950,2019-05-08T00:00:00Z
Queens,South Ozone Park,01 One Family Dwellings,1,11745,31,A1,117-23 123rd Street,NA,11420,1,0,1,2650,1213,1910,1,A1,560000,2020-01-31T00:00:00Z
